title:PandaPaxx S16 Rolls

// Under Your Skin - Under your Skin (pve)
//notes: I’ve been hearing a lot of chatter about this bow. For good reason. It’s arguably a better Hush. Successful warm-up in conjunction with archer’s tempo really drops that draw time to near-instantaneous speeds. Ideally I would love that draw time and a damage perk to really maximize fun. A bow with chain reaction? Just better dragonfly. Bungie give it to me. Back to Under Your Skin we have a neutral bow that has utility being a legendary void option. Le Monarche just got a wonderful catalyst in unrelenting, so you could potentially have a legendary lemon through dragonfly and unrelenting together. I do think the uniqueness of archer’s tempo and successful warm-up is a great combo, but for every-day play the combos of archer’s and dragonfly or explosive head, or adaptive munitions to rip through various shields is just a better play.

Where the instant draw time really comes into a life of its own is PvP. Unfortunately to Under Your Skin’s detriment, this entirely relies on kills to get going, but once it does? Nearly unstoppable. Hush did have the benefit of not needing a kill, but with the chaos of 6v6 you really don’t need to worry as much. Clean someone up and reap the benefits. Another good combo would be the newly buffed hip-fire grip with opening shot for all the aim assist to hot-swap to a 120 hand cannon or another combo to clean up. tags:pve
dimwishlist:item=297296830&perks=4090651448,1968497646,3700496672,2848615171
dimwishlist:item=297296830&perks=4090651448,1968497646,3700496672,169755979
dimwishlist:item=297296830&perks=4090651448,2420895100,1409206216,1048183818
dimwishlist:item=297296830&perks=4090651448,2420895100,1409206216,3431277734
dimwishlist:item=297296830&perks=4090651448,2420895100,1409206216,1906147653
dimwishlist:item=297296830&perks=4090651448,2420895100,1409206216,3523296417
dimwishlist:item=297296830&perks=4090651448,2420895100,1409206216,2848615171
dimwishlist:item=297296830&perks=4090651448,2420895100,1409206216,169755979
dimwishlist:item=297296830&perks=4090651448,2420895100,1583705720,1048183818
dimwishlist:item=297296830&perks=4090651448,2420895100,1583705720,3431277734
dimwishlist:item=297296830&perks=4090651448,2420895100,1583705720,1906147653
dimwishlist:item=297296830&perks=4090651448,2420895100,1583705720,3523296417
dimwishlist:item=297296830&perks=4090651448,2420895100,1583705720,2848615171
dimwishlist:item=297296830&perks=4090651448,2420895100,1583705720,169755979
dimwishlist:item=297296830&perks=4090651448,2420895100,1354429876,1048183818
dimwishlist:item=297296830&perks=4090651448,2420895100,1354429876,3431277734
dimwishlist:item=297296830&perks=4090651448,2420895100,1354429876,1906147653
dimwishlist:item=297296830&perks=4090651448,2420895100,1354429876,3523296417
dimwishlist:item=297296830&perks=4090651448,2420895100,1354429876,2848615171
dimwishlist:item=297296830&perks=4090651448,2420895100,1354429876,169755979
dimwishlist:item=297296830&perks=4090651448,2420895100,848860060,1048183818
dimwishlist:item=297296830&perks=4090651448,2420895100,848860060,3431277734
dimwishlist:item=297296830&perks=4090651448,2420895100,848860060,1906147653
dimwishlist:item=297296830&perks=4090651448,2420895100,848860060,3523296417
dimwishlist:item=297296830&perks=4090651448,2420895100,848860060,2848615171
dimwishlist:item=297296830&perks=4090651448,2420895100,848860060,169755979
dimwishlist:item=297296830&perks=4090651448,2420895100,2840833776,1048183818
dimwishlist:item=297296830&perks=4090651448,2420895100,2840833776,3431277734
dimwishlist:item=297296830&perks=4090651448,2420895100,2840833776,1906147653
dimwishlist:item=297296830&perks=4090651448,2420895100,2840833776,3523296417
dimwishlist:item=297296830&perks=4090651448,2420895100,2840833776,2848615171
dimwishlist:item=297296830&perks=4090651448,2420895100,2840833776,169755979
dimwishlist:item=297296830&perks=4090651448,2420895100,3700496672,1048183818
dimwishlist:item=297296830&perks=4090651448,2420895100,3700496672,3431277734
dimwishlist:item=297296830&perks=4090651448,2420895100,3700496672,1906147653
dimwishlist:item=297296830&perks=4090651448,2420895100,3700496672,3523296417
dimwishlist:item=297296830&perks=4090651448,2420895100,3700496672,2848615171
dimwishlist:item=297296830&perks=4090651448,2420895100,3700496672,169755979
dimwishlist:item=297296830&perks=4090651448,1087426260,1409206216,1048183818
dimwishlist:item=297296830&perks=4090651448,1087426260,1409206216,3431277734
dimwishlist:item=297296830&perks=4090651448,1087426260,1409206216,1906147653
dimwishlist:item=297296830&perks=4090651448,1087426260,1409206216,3523296417
dimwishlist:item=297296830&perks=4090651448,1087426260,1409206216,2848615171
dimwishlist:item=297296830&perks=4090651448,1087426260,1409206216,169755979
dimwishlist:item=297296830&perks=4090651448,1087426260,1583705720,1048183818
dimwishlist:item=297296830&perks=4090651448,1087426260,1583705720,3431277734
dimwishlist:item=297296830&perks=4090651448,1087426260,1583705720,1906147653
dimwishlist:item=297296830&perks=4090651448,1087426260,1583705720,3523296417
dimwishlist:item=297296830&perks=4090651448,1087426260,1583705720,2848615171
dimwishlist:item=297296830&perks=4090651448,1087426260,1583705720,169755979
dimwishlist:item=297296830&perks=4090651448,1087426260,1354429876,1048183818
dimwishlist:item=297296830&perks=4090651448,1087426260,1354429876,3431277734
dimwishlist:item=297296830&perks=4090651448,1087426260,1354429876,1906147653
dimwishlist:item=297296830&perks=4090651448,1087426260,1354429876,3523296417
dimwishlist:item=297296830&perks=4090651448,1087426260,1354429876,2848615171
dimwishlist:item=297296830&perks=4090651448,1087426260,1354429876,169755979
dimwishlist:item=297296830&perks=4090651448,1087426260,848860060,1048183818
dimwishlist:item=297296830&perks=4090651448,1087426260,848860060,3431277734
dimwishlist:item=297296830&perks=4090651448,1087426260,848860060,1906147653
dimwishlist:item=297296830&perks=4090651448,1087426260,848860060,3523296417
dimwishlist:item=297296830&perks=4090651448,1087426260,848860060,2848615171
dimwishlist:item=297296830&perks=4090651448,1087426260,848860060,169755979
dimwishlist:item=297296830&perks=4090651448,1087426260,2840833776,1048183818
dimwishlist:item=297296830&perks=4090651448,1087426260,2840833776,3431277734
dimwishlist:item=297296830&perks=4090651448,1087426260,2840833776,1906147653
dimwishlist:item=297296830&perks=4090651448,1087426260,2840833776,3523296417
dimwishlist:item=297296830&perks=4090651448,1087426260,2840833776,2848615171
dimwishlist:item=297296830&perks=4090651448,1087426260,2840833776,169755979
dimwishlist:item=297296830&perks=4090651448,1087426260,3700496672,1048183818
dimwishlist:item=297296830&perks=4090651448,1087426260,3700496672,3431277734
dimwishlist:item=297296830&perks=4090651448,1087426260,3700496672,1906147653
dimwishlist:item=297296830&perks=4090651448,1087426260,3700496672,3523296417
dimwishlist:item=297296830&perks=4090651448,1087426260,3700496672,2848615171
dimwishlist:item=297296830&perks=4090651448,1087426260,3700496672,169755979


// Cantata-57 - Cantana-57 (pve)
//notes: The Cantata-57 is a Suros hand cannon that feels like a Suros hand cannon. The Finite Impactor while being a Suros hand cannon just doesn’t feel as good to me. Cantata-57 feels good, and that’s at base. Everything else just builds this gun up to be a beast in PvE content; rivaling even Fatebringer. Ideally you’d want rapid hit and vorpal to cover your majors and minors, but timed payload is a great PvE perk similar to explosive payload. The delay in PvE is negligible and you get nothing but benefits. Rapid hit only works if the bullet portion hits crits but with the aim assist and PvE hit boxes you shouldn’t have a horrible time getting rapid hit going.

Where I’ve heard the most chatter about the Cantata-57 is from all the PvP players. Having eye of the storm and rangefinder or opening shot is a combo we haven’t had since Season of Opulence (rip menagerie, blessed be in our hearts). Eye of the storm and opening shot give you better accuracy for almost your entire gunfight. Whereas rangefinder allows you to comfortably compete with Palindrome. You could also opt for rapid hit to make your consecutive crits easier to hit, or the newly buffed hip-fire grip should you want Under Your Skin levels of spicy. Cantata-57 also completely power crept Annual Skate out of the water by allowing it incredible neutral perks and access to timed payload. Cantata-57 has set itself up to be a really dominant threat to the “top 3” hand cannons. tags:pve
dimwishlist:item=372697604&perks=1840239774,2420895100,247725512,1546637391
dimwishlist:item=372697604&perks=1840239774,2420895100,247725512,1954620775
dimwishlist:item=372697604&perks=1840239774,2420895100,247725512,2896038713
dimwishlist:item=372697604&perks=1840239774,2420895100,509074078,1546637391
dimwishlist:item=372697604&perks=1840239774,2420895100,509074078,1954620775
dimwishlist:item=372697604&perks=1840239774,2420895100,509074078,2896038713
dimwishlist:item=372697604&perks=1840239774,1087426260,247725512,1546637391
dimwishlist:item=372697604&perks=1840239774,1087426260,247725512,1954620775
dimwishlist:item=372697604&perks=1840239774,1087426260,247725512,2896038713
dimwishlist:item=372697604&perks=1840239774,1087426260,509074078,1546637391
dimwishlist:item=372697604&perks=1840239774,1087426260,509074078,1954620775
dimwishlist:item=372697604&perks=1840239774,1087426260,509074078,2896038713
dimwishlist:item=372697604&perks=1840239774,106909392,247725512,1546637391
dimwishlist:item=372697604&perks=1840239774,106909392,247725512,1954620775
dimwishlist:item=372697604&perks=1840239774,106909392,247725512,2896038713
dimwishlist:item=372697604&perks=1840239774,106909392,509074078,1546637391
dimwishlist:item=372697604&perks=1840239774,106909392,509074078,1954620775
dimwishlist:item=372697604&perks=1840239774,106909392,509074078,2896038713
dimwishlist:item=372697604&perks=4090651448,2420895100,247725512,1546637391
dimwishlist:item=372697604&perks=4090651448,2420895100,247725512,1954620775
dimwishlist:item=372697604&perks=4090651448,2420895100,247725512,2896038713
dimwishlist:item=372697604&perks=4090651448,2420895100,509074078,1546637391
dimwishlist:item=372697604&perks=4090651448,2420895100,509074078,1954620775
dimwishlist:item=372697604&perks=4090651448,2420895100,509074078,2896038713
dimwishlist:item=372697604&perks=4090651448,1087426260,247725512,1546637391
dimwishlist:item=372697604&perks=4090651448,1087426260,247725512,1954620775
dimwishlist:item=372697604&perks=4090651448,1087426260,247725512,2896038713
dimwishlist:item=372697604&perks=4090651448,1087426260,509074078,1546637391
dimwishlist:item=372697604&perks=4090651448,1087426260,509074078,1954620775
dimwishlist:item=372697604&perks=4090651448,1087426260,509074078,2896038713
dimwishlist:item=372697604&perks=4090651448,106909392,247725512,1546637391
dimwishlist:item=372697604&perks=4090651448,106909392,247725512,1954620775
dimwishlist:item=372697604&perks=4090651448,106909392,247725512,2896038713
dimwishlist:item=372697604&perks=4090651448,106909392,509074078,1546637391
dimwishlist:item=372697604&perks=4090651448,106909392,509074078,1954620775
dimwishlist:item=372697604&perks=4090651448,106909392,509074078,2896038713
dimwishlist:item=372697604&perks=1482024992,2420895100,247725512,1546637391
dimwishlist:item=372697604&perks=1482024992,2420895100,247725512,1954620775
dimwishlist:item=372697604&perks=1482024992,2420895100,247725512,2896038713
dimwishlist:item=372697604&perks=1482024992,2420895100,509074078,1546637391
dimwishlist:item=372697604&perks=1482024992,2420895100,509074078,1954620775
dimwishlist:item=372697604&perks=1482024992,2420895100,509074078,2896038713
dimwishlist:item=372697604&perks=1482024992,1087426260,247725512,1546637391
dimwishlist:item=372697604&perks=1482024992,1087426260,247725512,1954620775
dimwishlist:item=372697604&perks=1482024992,1087426260,247725512,2896038713
dimwishlist:item=372697604&perks=1482024992,1087426260,509074078,1546637391
dimwishlist:item=372697604&perks=1482024992,1087426260,509074078,1954620775
dimwishlist:item=372697604&perks=1482024992,1087426260,509074078,2896038713
dimwishlist:item=372697604&perks=1482024992,106909392,247725512,1546637391
dimwishlist:item=372697604&perks=1482024992,106909392,247725512,1954620775
dimwishlist:item=372697604&perks=1482024992,106909392,247725512,2896038713
dimwishlist:item=372697604&perks=1482024992,106909392,509074078,1546637391
dimwishlist:item=372697604&perks=1482024992,106909392,509074078,1954620775
dimwishlist:item=372697604&perks=1482024992,106909392,509074078,2896038713


// Duty Bound - Duty Bound (pve)
//notes: Duty Bound returns to us in its random shape. I never loved the year 1 version but the model always felt really clean. Currently, Duty Bound can have the largest single mag even rivaling Sweet Business. With triple tap, fourth time’s the charm, and actium war rig, you could fire forever. In most cases that is entirely a meme, but against specific bosses it could be useful to have. A more utilitarian roll would be triple tap with vorpal weapon to slot in adept big ones when the grandmaster nightfalls release. Ideally you want to bring up the recoil direction from the base 60, but chambered compensator or extended barrel won’t do as much, and you won’t want to slot a counterbalance mod in favor of any of the spec mods. Arrowhead then becomes the only choice to really improve that recoil to something more desirable. Other options are then just to make the gun feel better. Stats for all pairs really well with one for all, but also fourth time’s the charm or vorpal for a better feeling gun. And perpetual motion will elevate the gun feel without needing to shoot.

In the crucible there isn’t as much to talk about. perpetual motion or steady hands will enhance your loadout and dynamic sway reduction will help keep your bullets on target. The adaptive frame autos haven’t been extremely meta since their adjustment, but the likes of gnawing hunger or summoner will do a better job. tags:pve
dimwishlist:item=435216110&perks=839105230,1087426260,1583705720,4049631843
dimwishlist:item=435216110&perks=839105230,1087426260,1583705720,1546637391
dimwishlist:item=435216110&perks=839105230,1087426260,1583705720,1354429876
dimwishlist:item=435216110&perks=839105230,1087426260,1428297954,4049631843
dimwishlist:item=435216110&perks=839105230,1087426260,1428297954,1546637391
dimwishlist:item=435216110&perks=839105230,1087426260,1428297954,1354429876
dimwishlist:item=435216110&perks=839105230,1087426260,3400784728,4049631843
dimwishlist:item=435216110&perks=839105230,1087426260,3400784728,1546637391
dimwishlist:item=435216110&perks=839105230,1087426260,3400784728,1354429876
dimwishlist:item=435216110&perks=839105230,106909392,1583705720,4049631843
dimwishlist:item=435216110&perks=839105230,106909392,1583705720,1546637391
dimwishlist:item=435216110&perks=839105230,106909392,1583705720,1354429876
dimwishlist:item=435216110&perks=839105230,106909392,1428297954,4049631843
dimwishlist:item=435216110&perks=839105230,106909392,1428297954,1546637391
dimwishlist:item=435216110&perks=839105230,106909392,1428297954,1354429876
dimwishlist:item=435216110&perks=839105230,106909392,3400784728,4049631843
dimwishlist:item=435216110&perks=839105230,106909392,3400784728,1546637391
dimwishlist:item=435216110&perks=839105230,106909392,3400784728,1354429876
dimwishlist:item=435216110&perks=839105230,2420895100,1583705720,4049631843
dimwishlist:item=435216110&perks=839105230,2420895100,1583705720,1546637391
dimwishlist:item=435216110&perks=839105230,2420895100,1583705720,1354429876
dimwishlist:item=435216110&perks=839105230,2420895100,1428297954,4049631843
dimwishlist:item=435216110&perks=839105230,2420895100,1428297954,1546637391
dimwishlist:item=435216110&perks=839105230,2420895100,1428297954,1354429876
dimwishlist:item=435216110&perks=839105230,2420895100,3400784728,4049631843
dimwishlist:item=435216110&perks=839105230,2420895100,3400784728,1546637391
dimwishlist:item=435216110&perks=839105230,2420895100,3400784728,1354429876
dimwishlist:item=435216110&perks=1840239774,1087426260,1583705720,4049631843
dimwishlist:item=435216110&perks=1840239774,1087426260,1583705720,1546637391
dimwishlist:item=435216110&perks=1840239774,1087426260,1583705720,1354429876
dimwishlist:item=435216110&perks=1840239774,1087426260,1428297954,4049631843
dimwishlist:item=435216110&perks=1840239774,1087426260,1428297954,1546637391
dimwishlist:item=435216110&perks=1840239774,1087426260,1428297954,1354429876
dimwishlist:item=435216110&perks=1840239774,1087426260,3400784728,4049631843
dimwishlist:item=435216110&perks=1840239774,1087426260,3400784728,1546637391
dimwishlist:item=435216110&perks=1840239774,1087426260,3400784728,1354429876
dimwishlist:item=435216110&perks=1840239774,106909392,1583705720,4049631843
dimwishlist:item=435216110&perks=1840239774,106909392,1583705720,1546637391
dimwishlist:item=435216110&perks=1840239774,106909392,1583705720,1354429876
dimwishlist:item=435216110&perks=1840239774,106909392,1428297954,4049631843
dimwishlist:item=435216110&perks=1840239774,106909392,1428297954,1546637391
dimwishlist:item=435216110&perks=1840239774,106909392,1428297954,1354429876
dimwishlist:item=435216110&perks=1840239774,106909392,3400784728,4049631843
dimwishlist:item=435216110&perks=1840239774,106909392,3400784728,1546637391
dimwishlist:item=435216110&perks=1840239774,106909392,3400784728,1354429876
dimwishlist:item=435216110&perks=1840239774,2420895100,1583705720,4049631843
dimwishlist:item=435216110&perks=1840239774,2420895100,1583705720,1546637391
dimwishlist:item=435216110&perks=1840239774,2420895100,1583705720,1354429876
